,id,Recipient (video or comment),comment
2449,Ugy5G3WAip74UrrXW7Z4AaABAg,HCXA0bok9-E,Wait that back ground sound like from kaisereich
2450,UgzBSKdTV6tG8myIAWh4AaABAg,HCXA0bok9-E,Man why fox is common between Romans and Turks
2451,UgzBSKdTV6tG8myIAWh4AaABAg.9MoRzo-lYdM9O9Vn7cI1Le,UgzBSKdTV6tG8myIAWh4AaABAg,Huh
2452,Ugx3McOaOzNuoosAzJV4AaABAg,HCXA0bok9-E,We don’t need ROME telling us what to do!
2453,Ugx3McOaOzNuoosAzJV4AaABAg.9MoQYGJHgaU9O-hAXhtxRn,Ugx3McOaOzNuoosAzJV4AaABAg,thats why all the west is autodestructing
2454,Ugw3-atQ6TGFxklBV554AaABAg,HCXA0bok9-E,Are you diagnosed with an obsession about Roman history?
2455,UgylENzUFoiBFRzD6Nl4AaABAg,HCXA0bok9-E,PART 2 OR ELSE
2456,Ugxmh8g7gH6J45ZB-lh4AaABAg,HCXA0bok9-E,nice
2457,UgwA8ftXojq_uy8CZDB4AaABAg,HCXA0bok9-E,But Mars Never existed they just just copied greek gods
2458,UgxsAQvakNTUjBYwWOx4AaABAg,HCXA0bok9-E,"I'm Ashkenazi Jewish from the German region originally from southern Russia. I am going exactly what the YDNA result is indicating. Blood type O+. Sorry, I am not useful since I am not a Royal."
2459,Ugz5ZPkjoi8GmbGvZEd4AaABAg,HCXA0bok9-E,Great work carry on
2460,Ugx-HM1pShIeSevdzpV4AaABAg,HCXA0bok9-E,"Through lots of building, farming, business, herding, hunting, gathering, warfare, nomadic travelling, discovering, journeys, adventures, and various other ways"
2461,UgywpXc2tZvb7UJ9fId4AaABAg,HCXA0bok9-E,Romulus
2462,Ugwf9ypWX5g6ADdFq3t4AaABAg,HCXA0bok9-E,I was literally just thinking about this other day
2463,Ugxa2iHfxdBpPhiPp0x4AaABAg,HCXA0bok9-E,i love spqr
2464,Ugzfc454OdQdm1H4-L94AaABAg,HCXA0bok9-E,"""The Roman Empaaaaar"""
2465,Ugzx23rgY8pb8IkwRo54AaABAg,HCXA0bok9-E,vocea o faci cu un program? sa mor eu ce voce faina. Si nu stiam ca esti roman :)) te salut frate
2466,Ugwiae47cTEbVhViscd4AaABAg,HCXA0bok9-E,Wtf  emoji_flushed_face  the twins was Albania/Illyrian  emoji_Albania 
2467,Ugwiae47cTEbVhViscd4AaABAg.9MAzR1XUtCo9TKiYhd3jUE,Ugwiae47cTEbVhViscd4AaABAg,Non dire minchiate!
2468,UgxTwQek28ssklxFbTV4AaABAg,HCXA0bok9-E,"April 21st, but otherwise, great job"
2469,UgxAOaTK9Id5vQcxbOl4AaABAg,HCXA0bok9-E,"Rome was founded 2500 BC, 15 generations after Aeanas of Troy which gives us a date. We also know Evander founded it and it later fell into Pelasgian kingship (Etruscan). It most likely became a city state 750 BC, when laws for Greek city states were established. Romans were of Greek descent continuing their Hellenic culture with their own flavour just as Aeolian Greek is the root to Latin which it morphed into. The Romans kept myth and the Greeks kept their history. Another reason why the Greeks did not find offence to Roman rule. Their lives did not change and their taxes were paid regardless of who it went to."
2470,Ugw5FjaWQIpvtBpxn3l4AaABAg,HCXA0bok9-E,So this series is basically more informative less funny Dovahhatty
2471,UgweSGNEcTtPRLHB7M14AaABAg,HCXA0bok9-E,"You forgot to say that the story of Aeneas and Romulus and Remus are connected.Lucrezia was raped and then committed suicide. She didn't just die from a ""heinous crime""The law that allowed marriage between plebeians and patricians was the Lex Canuleia in 445 BC"
2472,UgzSc5TnmwqDmFNpnv54AaABAg,HCXA0bok9-E,I couldn't ask for better series on your channel! I loved the video and I'm excited for upcoming ones!I also have one question - can anyone tell me exact name of the last music theme used in the video (the one near the end)?
2473,Ugw6buSHy7mYe1lGdNR4AaABAg,HCXA0bok9-E,"Your over simplification work doesn't fully work for all topics which can lead to misinformation, misconceptions, misunderstandings. Sometimes it empowers stereotypes ect... because it is too simplistic that it muss the point as for a person that has no idea or knows no better might misunderstand. Your information in return sometimes not accurate enough cause how much oversimplifyed itis. You know things are not always simple. Yes you can try to simplify them. However,  like for example in calculus math you can't drive from a gradient. Definition of an equation beyond the slop means nothing. For someone that just started math it would mislead them. Just add more explanation points there and here where this is a possibility. Also for some topics it sounds you not very good at make more research. For example about the first Caliphate you didn't explain the political and militaristic nature it found itself in after prophet Mohammad death. You didn't know Persia hleped the rebellion against the Caliphate elected Government therefore it was targeted first and it was the main focus for a time. Also that there was alot of war declaration long ago during prophet Mohammad rule before becoming powerful and after actions of arrogance ect.. by the Romans and Persians. Especially the Persain ruler. This is just an example there is similar stuff happening with some other topic on your channel and other simplistic history  channels. Such as Crusades, WW2, cold war, Suni and Shia thing and other stuff i forgot. But there is alot of small point information that can be misinterpreted/misleading/misunderstood of important  ones and side ones that explain other things. Sub to my channel Gate of Babylon the gate to everything https://youtube.com/channel/UCEfLnHQMC7pusRgqDTlUJrQ"
2474,UgxV2Z0YUEFWKHqq9Xx4AaABAg,HCXA0bok9-E,Italy  emoji_Italy  emoji_two_hearts  emoji_two_hearts  emoji_two_hearts  emoji_two_hearts  emoji_two_hearts 
2475,UgwDOs1ggJbz85yVIQ54AaABAg,HCXA0bok9-E,This video makes Cincinnatus sound like the first Roman Dictator but Rome in fact had many dictators before him.
2476,UgwDOs1ggJbz85yVIQ54AaABAg.9M5qSE5uqY49Thf2c14aIG,UgwDOs1ggJbz85yVIQ54AaABAg,...and he wasn't a plebian as described here.
2477,UgyNS3Se2f0oVqHv6gV4AaABAg,HCXA0bok9-E,I thought Remus and Romulus were trojan refugees and even met Dido and stayed in Carthage at time and one of the twins fell in love with Dido and she wanted him to stay but in the end the brothers went to Italy and left the Carthage love fest
2478,UgyNS3Se2f0oVqHv6gV4AaABAg.9M5HWmF3Hyc9M8PxkLTC-p,UgyNS3Se2f0oVqHv6gV4AaABAg,"Uh, no, that's their distant ancestor, Aeneas"
2479,Ugyyc03Y3cJ2ZYyS1YJ4AaABAg,HCXA0bok9-E,"I really like your videos and this one is well-made as were all others. But I must say I really dislike that you don't clearly distinguish between myth and genuine historical theories in what you present. Romulus and Remus, birthed from Mars and suckled by a wolf, is obviously mythos, and you don't need much pre-existing knowledge to know that the Aeneid or descendants of Ulysses stories also are, but I feel like someone who wouldn't know about the Iliad/Odysseus could already be somewhat confused. And then it casts huge doubts about the rest, like how should I consider the Acadian theory for the founding, the Rape of the Sabines, the monarchy and its overthrow, and the whole story about Cincinnatus ? Surely these stories have all elements of truth, like we know that Rome had kings, had Patrician/plebeian conflicts, and must have been warring with other nearby tribes and cities, yet without knowing where they come from I have no way to discern what's been invented and when from what is legitimate scientific consensus or theory."
2480,Ugz4e-Dul6sS9yBtSY14AaABAg,HCXA0bok9-E,"5:55 Aeneas is not described as the founder of Rome in the Aeneid. His son founded Alba Longa, and his descendant was Romulus, but he did not found Rome."
2481,Ugx-r_DuwKmHEjuIXv14AaABAg,HCXA0bok9-E,sa fii iubit !
2482,Ugy5XcqkZ2ZCRo0DNs14AaABAg,HCXA0bok9-E,"Some considered that the she-wolf who rescued the twins was actually a prostitute, because the latin word ""Lupa"" (she-wolf) was a slang for prostitutes."
2483,UgyLUiZz_nTdHrUJE_x4AaABAg,HCXA0bok9-E,So Rom Empire was founded with the help of God?
2484,UgxkP3z89HEKtovXv9V4AaABAg,HCXA0bok9-E,"no , this is not truth of History,.. this is modified story"
2485,UgyYOIng-T8YBM7BVix4AaABAg,HCXA0bok9-E,"One Roman historian said that ""No, they weren't REALLY raised by wolves, it was probably some hooker nicknamed 'wolf' or something."""
2486,UgyDGeTofMd7oBj7bZR4AaABAg,HCXA0bok9-E,Please mention about weapons use at that time completely . How they manufacture . How they works.  I think this makes the video to better understandable and better
2487,UgyCiytYoITnaaelre54AaABAg,HCXA0bok9-E,"11:57 Gandalf summoned one of the eagles, didn't he?"
2488,UgyiyFrmMkMHNcij3Wx4AaABAg,HCXA0bok9-E,If the Romans are greeks then i'm not living on latin America but greek America hahahahahBoth sound epic to me
2489,UgyiyFrmMkMHNcij3Wx4AaABAg.9M3CK4rz_ss9MCkvQib1Pl,UgyiyFrmMkMHNcij3Wx4AaABAg,This would mean that every center and south italian is a greek descendent mh. Nah
2490,UgwiHkMCTBZpgWVTe7t4AaABAg,HCXA0bok9-E,Italians are also Greeks
2491,UgwiHkMCTBZpgWVTe7t4AaABAg.9M31zmjy6r79TKicl8O2m6,UgwiHkMCTBZpgWVTe7t4AaABAg,No!
2492,Ugxi76plZS_nwNXEyuJ4AaABAg,HCXA0bok9-E,Exciting
2493,Ugxu6ISPJmLctAa3FD54AaABAg,HCXA0bok9-E,So you are telling me we could have had a Reman empire?
2494,Ugw6_kfQ72dEF6et7B94AaABAg,HCXA0bok9-E,"Adding the trojan theory  :,) you have my gratitude"
2495,Ugw5_qj6JD7umgIUBft4AaABAg,HCXA0bok9-E,It seems I know about history of Rome more than about current events around the world.
2496,UgwNKFaNj737rEUW3mJ4AaABAg,HCXA0bok9-E,This is really cool! Ty!!
2497,UgxBj0TRKmKJ7tKDc0l4AaABAg,HCXA0bok9-E,"Pleas, dont tell me your serie will stop at 476 =( pleas dont tell me you considere Roman empire to end at 476 =( i really hope you will break the neck of this fake idea =)"
2498,UgxBj0TRKmKJ7tKDc0l4AaABAg.9M2DSyxQmBa9M9oAkqzHh2,UgxBj0TRKmKJ7tKDc0l4AaABAg,"@Libertad con objetividad Mate, are you doctor in history? No? So how can you dare even speack of ""fallacies""? I mean, just learn your history listen the video and then go talk to me again with actual arguements, because from now on you gave none while i gave you many"
2499,UgxBj0TRKmKJ7tKDc0l4AaABAg.9M2DSyxQmBa9M9mY4T8aLL,UgxBj0TRKmKJ7tKDc0l4AaABAg,@Adria the Bwitch And does they use the same fallacies you use?
2500,UgxBj0TRKmKJ7tKDc0l4AaABAg.9M2DSyxQmBa9M9lfZlPSf1,UgxBj0TRKmKJ7tKDc0l4AaABAg,"@Libertad con objetividad Here is the word of an actual doctor on history about it, and here you can see the roman empire dosent ends in 476 and IF you dare argue again agaisnt it, and actualy any who make a serie on the Roman empire and end it at 476 would actually go agaisnt the words of a doctor in history. Here the video : https://www.youtube.com/watch?v=FUBrAmlyMl0"
2501,UgxBj0TRKmKJ7tKDc0l4AaABAg.9M2DSyxQmBa9M2EdZwHUBn,UgxBj0TRKmKJ7tKDc0l4AaABAg,"@Libertad con objetividad Go read ""The History of the Decline and Fall of the Roman Empire"" By Gibbon as well as H.G Wells work on the same subjects who are bigger historians than you will never manage to be and you will see that it didnt ended at 476 but 1453...now when i see you dare quesiton historians is funny"
2502,UgxBj0TRKmKJ7tKDc0l4AaABAg.9M2DSyxQmBa9M2E8pwlsCv,UgxBj0TRKmKJ7tKDc0l4AaABAg,It ends in 476.
2503,UgwMCFijhjk8uda7tzp4AaABAg,HCXA0bok9-E,Can you do one for illyrian plz
2504,Ugxa1-v_ateK8YvqOFd4AaABAg,HCXA0bok9-E,Having a hard time finding part 2
2505,Ugx-nN_AIIFrWgkL0QZ4AaABAg,HCXA0bok9-E,"I don't remember Virgil saying  that Eneas founded Rome, doesn't he also references Romulus and Remus?"
2506,Ugx-nN_AIIFrWgkL0QZ4AaABAg.9M1vkzhnDK49M2KZQrrRdC,Ugx-nN_AIIFrWgkL0QZ4AaABAg,"@Libertad con objetividad Im pretty sure his son was Ascanius, and Romulus and Remus were considered later descendants"
2507,Ugx-nN_AIIFrWgkL0QZ4AaABAg.9M1vkzhnDK49M2EBexrEVd,Ugx-nN_AIIFrWgkL0QZ4AaABAg,Eneas is Romulus an Remus' father
2508,UgwRQ_h98g5WT76Txyl4AaABAg,HCXA0bok9-E,Julius Ceasar is the best general ever - Julius Ceasar
2509,UgwLfdAUVdz2LsL_W_h4AaABAg,HCXA0bok9-E,Not 22nd of April but 21st.
2510,UgySZtNnVb4-EQCXFod4AaABAg,HCXA0bok9-E,Roma fc has remous and romulus and the she wolf on its badge.
2511,UgwYOum9e03mgpWLY2Z4AaABAg,HCXA0bok9-E,The conflict was the size of the wal build around city.
2512,UgwHfb4JrXpIhFppiel4AaABAg,HCXA0bok9-E,This video is much better than this tv series about Romulus that is out there.
2513,UgwrGQ3Z0e-96HHyqid4AaABAg,HCXA0bok9-E, emoji_fox 
2514,UgwrGQ3Z0e-96HHyqid4AaABAg.9M1dOeqt65u9M2RNVJfdFn,UgwrGQ3Z0e-96HHyqid4AaABAg,4 like
2515,UgwrGQ3Z0e-96HHyqid4AaABAg.9M1dOeqt65u9M2RMtsvztW,UgwrGQ3Z0e-96HHyqid4AaABAg,2nd
2516,UgwrGQ3Z0e-96HHyqid4AaABAg.9M1dOeqt65u9M24HU4s_U1,UgwrGQ3Z0e-96HHyqid4AaABAg,Stfu
2517,UgysKBdVVjAlRrsz3Uh4AaABAg,HCXA0bok9-E,No one will ever surpass the telling of rome's history by dovahhatty. But this was a good try.
2518,Ugwn_Xo1Xxrm1YcyzB94AaABAg,HCXA0bok9-E,He named it after his brother Remo
2519,UgzOZdIsVEkFo3feWIl4AaABAg,HCXA0bok9-E,GREAT
2520,Ugz_m1okUTTeJkb6_g94AaABAg,HCXA0bok9-E,Omg you released this just when our rome unit is starting in my history test thank god lmao
2521,UgxtHDiV5c5GQCYYJjR4AaABAg,HCXA0bok9-E,Can you make a video on the Seljuk Empire?
2522,UgyImgVGSvJMAMSCAEB4AaABAg,HCXA0bok9-E,Knowledgia can you  make turkish indenpent war pls?Can you make Turkey's population of 15 million to 83 million went how?ım turkish
2523,UgyImgVGSvJMAMSCAEB4AaABAg.9M1Jgce5Jw79M1ngu8l377,UgyImgVGSvJMAMSCAEB4AaABAg,Oh that will be an interesting topic. Noted!
2524,UgwYUAdvOJ2RaBqsx3F4AaABAg,HCXA0bok9-E,people of the aventine!
2525,UgxzGEpIitazZvmXxlF4AaABAg,HCXA0bok9-E,"Romulus story is partially taken from the original Romus story of Greek origin. Let's say Romus was hired by some native shepherds who were Etruscans, Romus banding together the hired Greek shepherd warriors founded the town as a powerful fort town to protect itself from wolves on one hand and then looters and invaders on the other hand. Then to populate the town Romus started making treaties related to marriage and exchange of women from Etruscans and Sabines."
2526,UgwTvxf2CZqg8bVk5xN4AaABAg,HCXA0bok9-E,Will this go to 1453?
2527,UgwYews8zs6qHOI2Txt4AaABAg,HCXA0bok9-E,“Raised by wolves” is often a famous line because of the she wolf that watched over the infant Romulus and Remus until the shepherd came to raised them both.
2528,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9lQ3dUb551k,UgwYews8zs6qHOI2Txt4AaABAg,"@,` idk why ur freaking out when it common to know everyone pretty much came from the fertile crescent cause of the oldest civilizations are found there so it isn't hard to believe  it's all from on area then spreads out ...then things change as they do and here we are. Just like all modern holidays are knock offs from pagan roots . Just one step in many to get to where we are today."
2529,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9kdOEgWJzHi,UgwYews8zs6qHOI2Txt4AaABAg,"@,` you are so wrong about everything"
2530,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9ezA9sii5Kc,UgwYews8zs6qHOI2Txt4AaABAg,"@Ali Yassine Interesting, but utter bullshit."
2531,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9dDN1H-ccIo,UgwYews8zs6qHOI2Txt4AaABAg,"@,` why don't you collect all this information and make a video about it. I found some of your points interesting but I am not sure whether your Arabic is correct. I am from Lebanon btw."
2532,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9btbQXEykwN,UgwYews8zs6qHOI2Txt4AaABAg,"@Literally A tank yes, the area was known to be a safe haven for criminals till ancient times."
2533,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9btKjucwRCm,UgwYews8zs6qHOI2Txt4AaABAg,@Daniele Fabbro i meant the tale of its founding involving aeneas Romulus etc... It's probably older because it was already inhabited before
2534,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9aipi2WAham,UgwYews8zs6qHOI2Txt4AaABAg,"@,` dude, the Arabs wasn't a thing at the time. They came from south far later than 700 BC. They had a part during the later republic, when Crassus came in Middle Orient to fight the Persians.He had Arabic tribesmen with him. But we talking of something like 35-30 BC.  emoji_expressionless_face It means that there are 700 years to separate Arabs from the foundation of Rome. Don't spit bullshits please."
2535,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9aioupr_-Eh,UgwYews8zs6qHOI2Txt4AaABAg,@Literally A tank right now Roma have something like 2775 years at her back. She was founded in 753 BC.
2536,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9agdYnGZlwF,UgwYews8zs6qHOI2Txt4AaABAg,"@TheAn Onymous btw, Annunaki is not even Pagan but translation and Agenda made it look like its pagan ;therefore, I said earlier if you were to know Arabic. Have a good day/night"
2537,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9agCls9L3LO,UgwYews8zs6qHOI2Txt4AaABAg,"@TheAn Onymous if you knew Arabic and get exposed to the amount of info you are missing about creation, hidden history, language and science you will either convert to Islam right away if you are a truthful sincere human or hate Arabs/Arabic/Islam if you are envious snobby hateful human. Filip is an Arabic name originally Flilith(the Kanan's P took the place of Aramic th) and it is referring to Pi sign in math worthing 3.14 as a constant number but where did it come from? It came from dividing 22/7 with 22 being the number of Alphabets in old Syriac Arabic and 7 is the miraculous number of days, skies, earths..etc. also 22 is the number of amino acids in the cell of all living beings but what does 3.14 mean? 3 is the number of all basic things for example you need 3 genes to be coded in the cell and you take any Arabic word to a 3 letter root verb.. there are many more astonishing facts but vast majority are not exposed to to media's interests of distorting history."
2538,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9aVYrEtBtQG,UgwYews8zs6qHOI2Txt4AaABAg,"@TheAn Onymous even the bread, the most basic cuisine, wasnt known  in snow living societies due to non-existing agriculture and sun."
2539,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9aV1DTdTpCG,UgwYews8zs6qHOI2Txt4AaABAg,"@TheAn Onymous search up who is the most powerful Roman Emperors(an Arabic word too) the likes of King Filip the Arab. Also, the Arab Julia Domna who killed pagan snow men who destroyed the Kingdom and Septim(ous) the Arabicus. All Civilizations started with Arabs thus you find Julia Domna being a queen since Arabs were the only civilized group of people for the longest time with Balqees being a queen of Yemen and Zenopia also the queen(Europa).. I aint going to say anything more, you have been enlightened snow man but you will go back to your original instinct of hunter life who refuses the truth because it doesn't suit  his fabricated re-written version of history. Bro you couldnt make up a sandwich before the ice melted let alone a complex brain that accepts complicated ideas."
2540,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9aV0PpFkJBO,UgwYews8zs6qHOI2Txt4AaABAg,@TheAn Onymous I dont live in the west so we dont do drugs. They make them avaliable for you to stay ignorant and think you are the best.
2541,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9aU_18VE9Iw,UgwYews8zs6qHOI2Txt4AaABAg,@TheAn Onymous therefore I suggest that most snow men are not a direct sons of Adam but from the other half the mix due to their evilness that resembles the old human and mass killings as well as canablism.
2542,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9aUZe8eMDl8,UgwYews8zs6qHOI2Txt4AaABAg,"@TheAn Onymous Adam and Hawa(wrongfully translated Eve from the root verb Hay just like Yohanan/Hayat..) both committed adultery with the old brainless human. Scripts say he ate from the tree which is a literal translation but the tree is a symbol of a different creation like we have family tree or race tree. The Devil lured them into that to change the DNA of sons of Adam and he succeeded but not all. Thus, we are not today all sons of Adam, some of us are a mix. Mostly Sons of Adam are good believers because they kept the original DNA of Adam."
2543,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9aUZ6JO2pZ6,UgwYews8zs6qHOI2Txt4AaABAg,"@TheAn Onymous life existed outside Arabia but not Adam though. Adam was in western Arabia(like all prophets on the inte'l trade route from down of Yemen to the black sea which are mostly the fertile lands before desertification"""
2544,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9aUYi2QVtus,UgwYews8zs6qHOI2Txt4AaABAg,"@TheAn Onymous I tried to post a link but I failed. Search up a channel titled ""Syrian Civilization"" you will find real history there not snow man made up history."
2545,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9aSRkZuHhMC,UgwYews8zs6qHOI2Txt4AaABAg,"@TheAn Onymous translate it from who. I would recommend you to read history of civilisation by Well Durant. The whole history started with Arabs from Adam whos name is Arabic from the root Dm meaning the like or the copy since he was created of the image of God. Also, God is an Arabic word from the verb gad meaning to weave since the Lord weaved the two strands of DNA to make the new creation Adam. Also, Godio is the name of goat(can you see the resemblance Gadio/goat) therefore they portray God as goat out of ignorance of translating Arabic to Latin. Just like you associate Rima and Romel with the wolf not the female nanny Talia who took care of them."
2546,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9aRvbgPRzbU,UgwYews8zs6qHOI2Txt4AaABAg,@TheAn Onymous I think you have a clear picture now of why the snow man is the most violant type of humans alive. Because he is the last to be civilized.. you read it first here.
2547,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9aRtJ83Ew56,UgwYews8zs6qHOI2Txt4AaABAg,@TheAn Onymous Do you know what was the Germanic favorite meal? It was the kidnapped Arabic Cananites kids they kidnap from thier parents from south Italy and run back to the snow Alps mountains to barbecue hahaha. This is pure canablism and human meat was still allowed to be sold in most snowy places until 300 or 200 years ago.
2548,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9aRsm4R0YF_,UgwYews8zs6qHOI2Txt4AaABAg,@TheAn Onymous the Quran or the bible(in Arabic Ingeel from the verb Angel meaning to tell) or the Torah or the book of Ibrahim or the book of enoch or the first book of Adam Kanza Rabba(God's fortune) are all in Arabic and sent to ferile Arab lands. Bro Arabs just Adopted you after 10000 years of religion/civilisation when the snow melted and gave you their latest book(the bibel) and you think you are something. Hahah. You are literally the last human group to enter civilisation some hundreds years ago and if you werent nearby the Arabs you could've been living a life just like the Sebrians or the eskimos in Alaska. Meaning with nothing except sex/eat a fish/and sleep.
2549,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9aRs65hqyEq,UgwYews8zs6qHOI2Txt4AaABAg,@TheAn Onymous Do you know that a civil war between two family lines of the Arabic tribe of Cananites made the civilisation transfer to the west between the Carthgians and their relatives in north of Med.(Roma).
2550,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9aRrHJXebSg,UgwYews8zs6qHOI2Txt4AaABAg,"@TheAn Onymous I'll be done with you with this. In English, the refer to the man as ""Sir"" from Arabic masculine form Sar and its feminine form Sara from the root""Sr"" which gave branches to Suart(the western of Arabia region where everything started), Syria(the master land) and Syriac(the masters)."
2551,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9aRqDxKIglq,UgwYews8zs6qHOI2Txt4AaABAg,"@TheAn Onymous Europa is the name giving to north of med. shores that are sunny, fertile and the Arabic Cananite tribe is the first to settle in it from Grego to the Shafa(Espania). Do you now understand the difference between south of Italy and north(the alps and its Germanic snow people). Too much ignorance in the west, dont you agree you need a new enlightenment by the Arabs since they lift no one else could produce a civilisation except when their bloodlines of Arabic Cananites came back to Andalusia and produced yet another civilisation? Can ethnic Germans, Vandals, Nordic, Anglo-Saxons produce a civilization?"
2552,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9aRpQQKrPxb,UgwYews8zs6qHOI2Txt4AaABAg,"@TheAn Onymous hahaha. They surely made you believe you are something. Blame snow men writers who misled you not the Arab masters who taught you everything from the alphabet to a religion(although paganism is the right term) to literally everything else. Feel free to ask more question fish hunter, no melanin person. Bro for Allah's sake you couldnt even produce a cuisine let alone a langauge or a civilization(civil from Arabic Sahel meaning coastlines).."
2553,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9aRoxkw2VUt,UgwYews8zs6qHOI2Txt4AaABAg,"@TheAn Onymous since I'm educating you, like we have always been since the snow melted and you left the eskimo life style, you are a product of Arabic civilization. You are worshipping the trinity belief system found by Arabs since right after Adam whereby Ishtar is the goddess, her son and the holy spirit blown into Adam(Roha in Arabic). The Syriac Arabs who fled western Arabia and settled in eastern med.then moved up to what is known today as Greece(from Arabic verb Grego meaning the refugee, the fugitive) they transferred their believes with them. To give you a heart attack, the cross sign which the Arabs made you believe in is nothing but a symbol of the goddess Ishtar who had been worshipped in all Arabic civilisations around the sunny/fertile med.shores for thousands of years. The letter ""t"" in Arabic represents the female ferility(Europa from Arab meaning fertile) and is a symbol of the goddess thus the eastern letter ""t"" that you believe is a cross has full ending signaling pregnancy of fertility whether the fertile earth that is pregnant with plant seeds or female pregnancy with living beings."
2554,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9aRnnYpsdDc,UgwYews8zs6qHOI2Txt4AaABAg,"@TheAn Onymous learn this also and sleep on it snow man. The alphabet that I write with right now is Arabic Cananite from western Arabia was given the name latin which is the feminine form of El(meaning goddess). Do you know who Elat(latin) is? I bet you dont. Elat is the name given to the goddess Ishtar the goddess of fertility(remember Arab meaning fertile and the Arabic queen""Europa"" means the fertile women). So basically, Elat(Latin) is the term giving to the Arabs who fled Athena(which is also an Arabic name) to establish Roma."
2555,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9aRn92CAzkM,UgwYews8zs6qHOI2Txt4AaABAg,@TheAn Onymous snow man is in shock after he knew he lived a falsified history giving him the high ranking of humanity although the snow just melted some hundred years ago with you having nothing not even a language.
2556,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9aR5NRAA95v,UgwYews8zs6qHOI2Txt4AaABAg,"@TheAn Onymous first of all, calm down. Second, the tale was known of by then, virgil was inspired by the annales of ennius from around that time."
2557,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9aQ8dT7wqid,UgwYews8zs6qHOI2Txt4AaABAg,"Even the name Europa is the name of the Arab Cananite queen which the king named north med. shores after and the name comes from the verb Arb meaning fertility. Also, south of med. was named after her daughter Libya. Arab Cananites who migrated from western Arabia are the natives of all med. shores.. learn real hiatory not falsified history written by snow men who lived like the eskimos for thousands of years.."
2558,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9aQ7avPFBZH,UgwYews8zs6qHOI2Txt4AaABAg,"The whole story is fabricated like most history is. Rima and Romel(without the arabic Syriac addition ""s"" which means the moon that is given to high ranking figures in the society) are both children of Arab Cananite who fled Athena to establish Roma(named after Rima/Rama/Roma which means Gazelle). Talia is the nanny who took care of them not a wolf hahaha. The reason why a white wolf is associated with the name Talia/Tali is because the word in Arabic has different meaning depending on the context so Talia is also the name of any white baby animal be it a wolf/sheep/goat..."
2559,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9ZxphmqqxrA,UgwYews8zs6qHOI2Txt4AaABAg,"@TheAn Onymous bruh it's way older, at least like 2300 years ago"
2560,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9UCXyTHjpF9,UgwYews8zs6qHOI2Txt4AaABAg,This explains alot about Europeans raised by wolves  emoji_thinking_face 
2561,UgwYews8zs6qHOI2Txt4AaABAg.9M0hmCy-44y9RnSQqenpzx,UgwYews8zs6qHOI2Txt4AaABAg,to become succulent enough to eat but stupid shepherd had to ruin her future feasts.
2562,UgxrEDvCbMSh1Fv250x4AaABAg,HCXA0bok9-E,"That moment when you are studying for a WW1 project and need context so you go to 1871 to when the German Empire was founded, then 1806 to when the HRE was dissolved, then 1299 to when the Ottoman Empire was founded, then 1453 to when Constantinople fell, and then year 800 because you were curious as to how the HRE was founded, and now your at 753 BC because you wanted to know some more about Rome."
2563,UgxrEDvCbMSh1Fv250x4AaABAg.9M0djedfMsj9jnv09TDOOc,UgxrEDvCbMSh1Fv250x4AaABAg,Sounds like a hateful snarky little  remark to me
